id,x,y,kde
3320,61.381927,-48.25037,-7.107153465353764
3908,-15.432088,26.383043,-7.660314000202711
3300,24.770721,-44.95553,-6.868242079078518
3215,54.595974,-15.774553,-7.321376021146417
2685,-20.80979,-87.79473,-7.097244442657667
715,-2.0558264,-61.823685,-6.529394379886099
10530,49.83427,9.697125,-7.9105374554545485
13646,20.6395,-40.53002,-6.870033919213608
9126,80.03723,-48.196198,-7.81033707494149
10911,-0.35126123,12.460146,-7.887174137398582
5378,12.424137,-52.39776,-7.548249885312763
6427,-3.3014045,-65.11455,-6.863734742989305
7170,6.525909,-44.98979,-7.769832987612881
5617,94.24926,6.1678257,-7.340017451836765
2497,27.537142,-3.5299616,-6.783918067507614
577,-11.784229,58.785633,-7.023219500889241
2764,37.056206,84.580666,-7.533491192853852
4006,-8.459652,17.156595,-6.6222462838774305
2686,46.6903,-17.236057,-7.030959139810483
15290,-5.637998,53.03762,-7.559881284219715
5413,23.91988,-58.013878,-7.369713297529346
1913,46.25617,33.48593,-7.443233936370147
4694,22.113333,3.1098068,-7.882372557560035
9318,50.879993,57.428417,-7.175868745402504
1267,69.525154,-9.932499,-6.677386810641871
1785,-1.7546471,39.42105,-7.313333513444658
3602,-9.597467,63.946785,-6.889004085602245
5006,-39.49004,-24.453842,-7.4101677828501975
9121,57.022484,19.516058,-7.730329093732639
4200,-54.039173,-84.88891,-7.197386584627101
6259,-45.102505,-74.9626,-6.849548854849306
8151,-36.263035,80.914604,-7.047396982597952
6503,-23.056173,83.22034,-7.12769199005186
5673,10.853331,6.540534,-7.527151648131993
8246,84.134476,7.498786,-7.7534057579591025
10912,-32.367523,57.740063,-7.866841508794517
6467,-15.26157,17.078787,-7.427577714628994
145,-12.293524,37.96864,-6.623902894720593
3976,15.425613,44.66027,-6.906964515565564
3292,15.3126745,-97.36829,-6.88396395505415
3216,68.21158,47.60031,-6.821374627496462
724,-10.925007,101.43608,-7.865873416856329
5594,51.167683,-23.99149,-7.347892185331524
3557,0.69300455,-52.69337,-7.758339766959182
6993,-3.4106758,-0.80151695,-7.2629377412878515
6539,-3.5248368,58.964066,-7.05844515753204
5056,-74.714676,-37.469913,-6.841826026535051
4926,44.6442,53.79453,-7.475495724746659
2856,12.981549,-47.701546,-6.399203523294865
5676,-38.838,67.59423,-7.444925516685708
3491,-16.707226,-14.410169,-6.622142603859334
8938,66.58488,-37.57893,-6.85970925417487
2854,65.73907,40.73633,-7.23498594881183
4969,-12.514615,-18.835098,-6.641280033098541
4058,28.305134,38.27283,-7.1435253332096975
6762,63.97893,-3.8092873,-6.370660006894777
5727,36.960575,24.66238,-6.743380189968154
4540,-43.038033,-91.35471,-7.607175107117829
2200,66.53076,1.7148331,-7.665774773438844
297,-2.8109784,-43.176926,-6.610571782134004
7176,51.52621,-87.65252,-7.542214152379811
13126,70.89288,22.386715,-7.641928522839704
5568,71.872406,72.70338,-7.568551985425247
5408,88.953545,41.92681,-7.66124570490941
11919,8.864556,47.037262,-7.602914613804254
7922,-58.886345,-38.830925,-7.436693074015344
8001,4.852829,-69.0006,-7.181961553656057
517,51.272068,-62.514187,-7.357818295477324
7303,16.630795,65.2464,-7.487433424982059
4725,35.997902,-2.0366879,-6.982450090264208
3313,81.32659,-14.877106,-7.241651635132888
7911,-29.35121,13.885746,-7.194005025129951
8584,40.346794,17.62366,-7.239032425955765
6517,-13.267419,-77.39403,-7.763560052605809
4635,30.278538,45.111202,-7.49115793187578
12885,12.308979,-75.31585,-7.527704442920668
13789,-10.883024,-60.457436,-7.182237106368069
10913,-4.575675,-13.690414,-7.7704631877287635
5377,60.07501,34.22826,-6.593256916445773
5551,12.9542465,-39.96183,-6.586325848133036
6675,62.884613,-34.19001,-7.0545007391326955
8903,43.707123,-28.03433,-7.650648405550275
8220,50.482677,-33.475716,-7.249271566111286
8210,10.34987,-43.923393,-7.554857157073232
5430,48.646606,-68.01377,-7.044217022994469
4755,13.739266,14.547907,-7.660762735825033
9505,14.477643,34.70383,-7.031004372130083
3741,46.597244,0.008930852,-7.048736566273914
11415,5.6654186,89.156525,-7.167087669861128
11853,-47.254093,-33.724358,-7.939647233738573
9225,32.802547,38.65637,-7.646829125254903
12976,72.194916,55.335197,-6.505819777251453
1103,16.25671,-40.99071,-6.554268164244975
10764,-1.755634,27.649057,-7.285167244140176
6754,76.18273,-57.845768,-6.749140319612232
6939,-2.6773915,-57.269974,-6.760951166177451
4000,25.071146,24.901672,-6.595723670940634
1901,47.3812,-76.93281,-7.13707897943961
1668,22.886972,-29.019247,-7.442248290534916
1833,16.045229,24.954556,-7.245162216185781
6402,-78.34334,-51.38768,-6.559014949231526
11042,59.76314,-39.788166,-7.38356203189469
8933,42.828007,-0.9176678,-7.054292179524326
11563,-27.666428,66.24338,-6.479593505807923
5669,9.228277,-87.32346,-6.343111906043332
1836,19.326162,-34.17236,-6.598097229371813
7501,28.91142,1.7522193,-6.6151273312109
2551,-31.539738,-75.96815,-6.895227273002003
6553,-48.3073,-11.146585,-7.247684931879853
5713,45.200325,4.549832,-7.940345646795605
2118,77.00601,55.019608,-6.976065966809683
3302,67.599625,-21.791447,-7.336304355850274
2905,51.150337,1.6491832,-6.430912879588824
4544,-0.40152362,-46.535664,-6.633413444096345
6664,75.15688,-13.2788,-6.891429473375935
11172,-25.118729,79.69193,-7.2296064950119865
5462,26.824873,-38.29641,-6.859497947268609
12956,21.605875,20.694183,-6.8033995985834785
3914,-56.25448,-74.72626,-7.640786286181829
3254,78.3944,22.78448,-7.640535114294135
1691,1.1050723,55.941067,-6.898977446922284
1653,91.11896,-29.177505,-7.328311523739378
8437,46.242584,-81.07399,-7.38894175040752
600,-4.4293113,-43.485508,-7.186345660533451
6805,62.60075,-78.60161,-7.516427499319311
1673,8.665561,25.244286,-7.431889477840825
1784,-9.580827,-84.23456,-7.286077366599136
2041,-60.709232,-83.84612,-7.23653590915241
1290,8.192164,-52.509624,-6.555786591715371
3352,44.517956,-21.0603,-7.344311492069371
12179,-7.411815,-17.227732,-7.616816991790618
8196,61.503933,-73.86352,-6.822608594950509
2907,33.042988,10.700428,-7.804098186786712
4651,4.0683565,82.76106,-7.5593483890468605
2603,78.84242,31.18827,-6.856458932033565
6509,-17.183811,62.1338,-6.818023356222276
816,-10.488439,49.114735,-7.381056708271316
5089,30.02501,-34.468678,-6.846375006464575
11854,-26.723078,32.747448,-6.762385519038716
8708,75.93184,8.6854925,-6.863537030816737
6128,-43.99979,84.11545,-7.7854598641995265
12541,39.880688,-21.471134,-6.672849023974644
8782,44.167645,-36.991993,-6.9268258900106
5737,-41.36607,53.38684,-7.124249803416452
5607,20.739157,-74.71892,-7.679110643625243
9000,55.179707,32.807922,-7.3539501927794415
11422,-9.456226,-102.654076,-7.501662916008293
8472,69.43289,-37.068993,-6.631136505972313
5000,-18.031738,-91.280136,-7.253021466941981
3932,-0.45099428,-46.64274,-6.798028418966224
1237,28.189465,99.47999,-7.0392734217225605
4732,36.198578,4.135331,-7.533115091114405
4713,19.615976,-1.736096,-6.781846163737043
4716,23.37916,-4.223524,-6.55717217947239
9277,55.47012,52.669785,-6.619455032020781
2871,84.990715,-65.8097,-6.7378679448231455
3209,52.248177,-53.04795,-7.284295111046331
690,8.830943,25.133856,-7.217132545768793
1136,27.642792,-67.528725,-7.930558359147913
7260,-27.471514,-94.397194,-7.67360098039355
1241,55.792027,-1.10258,-7.281093732399641
1853,53.6429,-75.51479,-7.147085249526496
2578,84.14987,55.93241,-6.5668462906014895
8657,48.49884,-8.618535,-7.630496758734615
4134,17.934954,54.343098,-7.021350968500815
3328,27.808968,-28.938246,-6.968381636485997
6728,3.7280793,-74.46561,-7.02215111355812
852,-13.132651,71.25459,-6.858862559588104
9010,42.11436,0.124270484,-6.866983159804499
11466,-66.252945,-7.760277,-7.794929363717184
6799,56.11081,-6.1317163,-7.014446365529688
6066,1.7245592,-49.392555,-7.249375770909832
1680,47.31852,22.690325,-7.253091124488278
5549,73.19853,-45.757263,-7.014951780039204
1746,0.20484844,-48.62824,-6.863158898191326
2818,6.4532304,-70.308556,-7.251103243431991
16779,33.455795,-11.443316,-7.096959342959521
8470,82.80104,47.902664,-6.876469812149946
4436,-2.9595816,-48.206,-6.660363714945403
11855,-52.996536,84.70399,-6.575850189568008
3758,40.809174,30.780499,-6.862075414464196
8773,74.87224,48.391567,-6.847677727827031
2529,24.80369,-52.254936,-7.247588814052156
8167,3.8643034,94.25332,-6.579673183060024
4648,51.737934,86.19082,-7.5900136142895605
5394,82.27995,-38.51324,-7.24490866872039
12178,-2.4660218,-17.390253,-7.912514218290045
5466,-1.8911436,-97.02406,-6.362345748069025
8501,99.272934,34.934845,-6.667705724349091
13768,-4.7564287,48.92879,-7.043628731471963
5556,83.19255,-32.81526,-6.534206914822745
4550,-30.993164,-95.46731,-7.370941074244208
7843,-38.689426,41.015556,-7.2575100620495725
13878,-8.349113,83.48688,-7.158916245253891
6325,-11.188845,-90.898834,-7.356553427362245
9116,43.561123,23.790573,-7.236411746973556
568,5.4736824,68.10085,-7.791868207310122
11423,-1.9147097,-104.1687,-6.48318157702866
7091,2.8992422,-57.699352,-7.251464866315386
8447,42.060257,-70.725815,-6.854941114121691
2915,36.494503,-6.6809554,-6.663940322686157
2110,30.966427,-98.92871,-6.4404829596666335
7984,8.960517,31.052576,-7.432088041244712
5519,25.38047,-32.50397,-7.69383262007114
5390,31.816832,-52.059807,-7.505730789685523
101,-0.6806597,44.57608,-7.653116150901788
7132,-21.502102,42.146965,-7.676332227376341
12761,60.661816,-8.12826,-7.0766867894596945
6505,20.472729,94.63268,-6.55848817619995
10490,-3.0852308,22.447134,-6.701823930095674
7660,32.825615,7.8032823,-7.5108878240609815
2521,33.704494,-7.6507583,-6.570524993148727
237,-37.8297,-0.10154822,-7.319511959780567
6830,29.20929,-54.15813,-6.813770551623231
7194,-14.255026,-9.815094,-7.59944373501188
5705,-24.713654,26.513906,-7.279029712106938
11127,62.934654,15.688617,-7.521377001631635
7066,-26.313854,50.727345,-6.886753431505372
5518,118.32293,32.233894,-7.94034617156024
13127,27.602413,-93.03616,-7.660272873655204
3831,-46.773544,65.84408,-7.926468117823803
13591,-12.692671,78.781975,-7.369900411479944
10084,57.629284,74.682304,-7.286464257990528
12181,-41.51198,59.24539,-7.779494207225242
6327,-0.07561154,59.122555,-6.82042210292872
2379,-46.952568,73.95964,-7.841412609218079
3261,83.5874,22.173601,-7.68998329416312
8709,31.863825,-14.317064,-6.55407959417531
13790,-20.270603,-31.242746,-7.215336155440628
8406,44.32082,-6.2949166,-6.903949947017047
2647,35.82807,-47.689674,-7.247423168536658
13792,-14.148162,-63.071228,-7.122717006410326
12050,-3.0047116,-48.135483,-6.649241455834693
6429,-9.387472,89.54726,-6.465979874890379
7586,63.244747,74.85059,-6.614112451112809
10514,-16.679472,80.41002,-7.698519726044916
4670,49.202057,44.811375,-6.954828373344341
8372,16.235567,-44.79076,-7.260694474324737
4768,46.259567,89.65517,-7.5593177482360385
6140,13.235164,54.98295,-6.566844135917167
6983,-8.033297,21.183743,-7.4666228365684635
3462,18.775093,33.72648,-6.656660792323068
226,-8.846889,-98.82593,-6.946388662740134
11341,47.300777,-52.24901,-7.521648821726208
14743,-5.4388742,-79.00552,-6.5491313582108415
6774,40.72233,-42.609653,-7.141800167256829
6082,4.407381,25.251055,-7.251666641676613
8553,13.720807,-80.325615,-7.28604724566866
680,62.08444,-50.011063,-7.815777971662095
15870,-23.240313,1.2423002,-7.317781368951328
12432,99.67273,-44.870445,-7.607071877003259
6846,65.91566,34.00036,-7.222291642126209
5486,51.17738,25.972662,-6.979011242559157
7993,-17.351095,96.27705,-7.4524058306012115
3246,27.181051,-42.132084,-6.971336950699227
8761,46.259007,-30.855442,-6.907988335372975
5388,21.675655,-81.101814,-6.477665544256841
6705,49.356308,-57.07648,-6.70661278097049
10886,-13.13472,43.939026,-7.216214015498994
9658,6.326172,39.92474,-6.594712826640062
5606,67.698456,10.688338,-7.284773736337738
11867,-7.9476295,-21.118221,-7.2572635043682325
5050,-16.488245,34.796486,-6.649900180184584
8866,88.73262,24.524717,-6.890947787962766
7518,26.846964,6.0780125,-6.928128053759197
2874,76.485,16.679983,-7.132603824854845
790,96.83131,-22.639446,-7.85397515067165
9768,35.971016,72.6213,-7.275364106347319
668,3.0809453,-45.796856,-7.625781297141716
4645,20.879107,38.02064,-7.1889493460603076
12491,50.276146,16.577497,-7.26179276040377
6995,-72.53523,79.57936,-7.940343735621822
3304,30.075586,-88.21099,-7.199143520110464
4355,-8.19295,21.435104,-7.648909372325227
9929,-24.513277,95.85973,-7.060171757212789
6922,1.3914341,22.846348,-7.237977038889612
4808,21.382717,53.180077,-7.511917631610153
4183,19.139433,-29.531185,-6.559887937293825
8228,54.302544,-25.488165,-7.248098586815343
9156,5.079374,-69.1671,-7.5529127193960015
4788,5.6594834,58.840866,-7.0719200249774925
12076,-1.3960376,-51.47566,-7.2497908423887
2500,32.638657,9.126142,-7.933269147132639
10627,-1.3949083,-51.496006,-7.2497908423884745
786,26.201414,-59.32104,-7.247200165812104
13353,9.281733,77.64997,-6.952589763891333
7908,-16.905653,78.51674,-7.1798497308209335
1257,77.31747,-37.123566,-6.926592729490393
6847,6.4112005,-80.16662,-6.368314857211591
10578,-20.136421,47.70464,-7.429948445689572
5602,73.63671,-18.6398,-7.700023679392008
3220,94.53776,-25.001017,-7.332196825314796
4761,22.39532,-8.178105,-7.679518235700046
3789,-67.026245,-9.266029,-7.055873166717587
6716,0.147374,-48.670223,-6.8839843668554055
5097,-58.337017,-89.71013,-6.5555622887016405
8717,95.06903,21.466204,-7.405066362587676
6104,-84.02846,-1.7898538,-7.485666381139469
12457,42.605186,-31.973253,-6.56029274251045
3243,73.74046,-1.7579619,-6.438614930591395
3404,-53.792385,-74.49521,-7.921087209633677
5483,88.326485,-9.207477,-7.295299001310438
3344,31.555197,-30.642351,-7.411004771857902
4628,38.558666,33.842873,-6.850165700960307
8764,106.615746,7.2168174,-7.017294201824605
4799,24.222496,47.117126,-6.819162538596936
2514,39.428085,-3.1170554,-6.735469639009988
9584,25.22027,44.644573,-6.95519316860738
5492,12.350256,-91.02498,-6.8549831186152765
11331,61.032722,30.785341,-6.7977664589663425
8968,56.162083,-90.49807,-6.969336548418271
14506,-40.132717,46.9023,-7.264372166748248
683,10.429783,-9.719046,-7.249003080580858
11317,-56.9809,79.09952,-6.666310264944325
12306,70.31157,-51.51123,-6.69917138869174
3754,-9.405816,38.592396,-7.2804601738066035
8513,71.48987,35.44232,-7.0923737873135115
3701,-25.67163,-70.19126,-7.241467311713583
12909,67.476845,-27.250122,-6.4108374492775155
8551,46.92987,27.000605,-7.268241089308559
5515,85.756645,-21.96553,-7.651784099481953
9848,45.41612,59.555214,-6.558378577814762
13835,15.494174,57.26303,-7.110944397733809
6226,-32.906315,38.882072,-7.447682460310873
9193,27.79587,-92.7983,-7.671192509285138
7623,32.934982,89.712715,-6.846123029881961
8355,87.286736,-15.115056,-7.061851779742785
7657,20.980915,69.318085,-6.697093700547762
549,-20.280119,73.962135,-7.467586166928008
7004,-14.555746,91.82412,-7.713973013907829
9132,36.48498,-87.10251,-7.02018466994292
11388,-0.16134769,-54.232784,-7.939525445023465
2767,-20.484621,67.84249,-7.327107158491618
5571,37.31872,-93.48339,-6.554636464674985
12180,-35.999027,26.581276,-6.394819396041077
8327,21.62502,-89.88936,-7.928141254946995
8070,-40.838604,-41.05572,-6.906781523164522
4657,38.587605,28.84951,-7.606122284173457
6747,100.93842,10.487965,-6.741051688887977
4763,50.965836,95.90042,-6.721960170545092
4862,28.462673,50.783623,-7.2320204338817415
8582,30.92464,-62.205856,-7.208558094364719
11908,-40.655674,-11.88861,-7.305845975936151
8153,-23.17109,-86.41042,-7.248910563473461
2116,71.56076,-29.909681,-7.6197877157987435
14172,44.18287,68.85198,-6.554951587971374
8002,2.1283793,-70.380646,-7.72033205806129
6181,-87.84697,34.410866,-6.894429736287707
3267,83.8761,33.99447,-7.152108456041551
14636,-78.496735,-70.579704,-7.322153353478226
8011,-12.319015,-10.608563,-7.247588555702883
8068,31.10825,-98.79849,-6.7375152827429226
1280,-1.7645525,-57.014828,-7.6366750188652635
200,-31.758144,66.87312,-7.06353035418955
12530,57.038597,12.362523,-7.105334242101401
13228,71.55868,30.011606,-6.365649780150835
278,-26.901062,90.39961,-7.384016366138127
14742,-98.84948,37.529415,-6.841755038595942
3301,79.91504,-32.74738,-7.33446067950485
4786,43.88988,80.347595,-6.898234619757743
8881,18.455246,-104.21328,-6.842093808015694
8788,83.533714,28.258818,-7.66383008784997
8335,54.417046,4.046962,-6.340700619724572
8428,62.224606,24.358252,-6.843180858642251
6198,-25.829329,45.086018,-6.906842922990592
5539,73.46091,-60.273457,-6.898998581785579
3742,-29.421398,-36.92241,-7.4590165606221035
1800,22.052435,-23.731472,-7.247713375659697
7610,41.458504,27.922697,-7.329798143576095
7960,-2.8959494,-48.22976,-6.769617722644991
8319,30.982357,-71.00338,-7.261396132855282
5496,19.283297,-48.969738,-6.8424242829353386
4689,38.52762,1.2419447,-6.856857610476606
6726,53.685566,-43.70031,-7.253440608755833
8650,24.304504,-104.63529,-7.0612359903086475
12006,-2.8069744,-16.59737,-7.940255787870397
6971,-5.3020015,-62.396194,-6.670343233434945
5595,56.990246,-47.04268,-6.720328022848354
9457,52.222095,48.270332,-7.156537061020414
8743,18.08226,-79.05861,-7.031605725787697
6350,-33.852627,91.72715,-6.555708707405968
15058,-21.20756,23.10751,-6.996037434262593
8966,32.666374,28.83543,-7.627593525021315
8795,94.7554,29.067986,-6.620070491558289
13129,76.48463,-41.67582,-7.227114113913347
2901,-19.968927,19.43263,-7.000360100778233
11139,18.602467,-25.944008,-7.003997966470758
4631,34.053204,42.090042,-6.847642517566502
9680,0.8030721,-57.422062,-7.2543599034791235
8469,52.622906,-64.0101,-7.71828436004522
2513,31.59384,4.7782974,-6.924133543408901
1842,-3.0011406,-47.85452,-7.337681234571393
14751,12.622537,-32.198036,-7.186288107735063
4515,20.719133,43.513817,-7.2861784943566565
8379,62.07665,-76.305984,-7.935693455783892
13791,-9.456109,-9.237787,-6.585846667210126
1955,82.82467,-8.794268,-7.5972057395263715
9270,33.772564,94.488945,-7.2019705557553255
9826,31.989004,47.430176,-6.861975688481462
6813,47.55195,-38.62292,-7.525252644767715
3316,59.666355,88.39368,-7.687874084277701
6471,-13.788091,85.21197,-6.667275134912603
9729,32.740265,51.399338,-6.534304454646222
8736,76.45782,-21.428095,-6.75153146223448
11856,-53.4299,-24.829348,-7.367500507134704
14673,4.607205,-65.12248,-7.2490058409167695
6067,14.344522,-72.37205,-7.248453225984731
12301,100.81343,-2.8297892,-6.655235197707918
5391,55.93952,7.9086423,-7.266069493733773
14614,-33.8788,28.490648,-6.488585633480907
5674,-66.17568,-52.443657,-6.575219734914767
8308,97.45371,3.2636418,-6.798593344823887
8434,78.829285,-30.127178,-6.845877104714315
6555,-18.158466,-100.25944,-6.850979201497376
8815,52.643757,-30.134546,-7.133612670149517
8785,20.136755,-56.990894,-7.247227399503011
513,9.8862505,-12.416426,-7.2720598038872355
1889,10.604796,-21.85338,-6.848572163548939
2611,40.204113,-42.17069,-7.510409654909774
3066,-16.691166,-98.26945,-6.69718839479564
11486,-22.329927,-2.338858,-6.602829315314496
14745,21.188015,-11.484863,-6.8479086182895275
13285,20.759888,-59.86007,-6.845105839144482
32,9.235321,-18.8142,-7.2745704241272975
6731,58.70119,45.91634,-6.856212269548383
6123,0.79577315,-57.455177,-7.254359903479955
12369,32.4306,17.84797,-6.492293444972477
6886,93.21862,49.69523,-7.372157459730969
8015,-37.30172,8.218078,-7.0393718591713625
17379,12.286481,82.58293,-6.945800693681671
5604,22.93797,-56.627842,-7.182004138737925
12077,-4.9030676,-46.953632,-7.251639595622809
5769,3.4717803,47.856018,-6.435557641947217
14455,-2.4460273,-78.13333,-7.385716861372478
3608,31.206366,70.8943,-7.905962782090491
7543,17.37918,71.4993,-6.836204984911017
6197,-45.750095,96.03814,-6.770871071991289
9109,6.9587126,-57.784275,-6.847577243167921
2683,65.68389,67.858925,-7.064713184063116
4618,1.0730513,81.267815,-7.327817431036413
12313,62.4409,-54.04605,-6.8475701559943705
12427,70.31849,69.01306,-6.854275159562395
12359,42.5303,-38.999542,-6.844822093668171
3662,37.942432,39.06389,-7.433013361502821
13001,27.914623,-74.285416,-7.779516110341988
4621,0.51742655,84.38395,-7.542405454210762
6221,-59.18317,-53.13833,-6.941818299895601
6727,55.75953,-19.65787,-7.247359608766332
6866,52.109962,-4.9471965,-7.701738986917973
12394,23.384777,-70.86017,-6.340333444744254
18994,-12.788628,-57.390717,-6.86873276444244
6372,-31.354753,25.158833,-6.5567285005606815
2568,-1.7137034,6.3106585,-6.953840610604345
9177,38.339848,-30.861559,-6.6939807616038
5578,90.08451,-3.4605875,-6.70427400629077
6432,2.9225938,8.80576,-7.325961439347135
6261,-28.783072,47.738613,-7.254232787540733
4682,41.31565,3.9187257,-6.331598288511065
12670,57.145306,-34.630817,-7.211291764218417
6582,-25.625896,40.823006,-6.8644637868428315
2134,41.678417,-35.945366,-7.114687147718092
8079,-48.895138,-45.51899,-6.870637177792809
9942,20.8011,87.47582,-7.388788753183243
4005,36.617535,13.266924,-7.2632243137349715
3850,-20.630892,32.89932,-6.460061812941079
7679,30.06563,-5.300939,-7.147362796431778
5403,38.065044,-69.19079,-7.158168545250851
1887,98.2842,43.742756,-7.323420695012784
8251,28.226404,-57.388145,-7.253264445407213
6245,-0.38087094,-46.43086,-6.7356297558987155
5683,16.744802,-26.019962,-7.252422196830187
3493,-10.911689,61.451015,-7.9163672048169795
7332,-16.446495,-41.607857,-7.3027952659306905
5779,-28.424166,-13.74486,-7.578071465820266
12182,-16.421688,-33.063046,-7.268879855615932
3339,44.896397,18.575132,-6.912596508895632
13237,31.86193,-69.7137,-6.921676374819249
3739,-9.18727,74.87119,-6.678420993038436
6793,101.16164,-28.05763,-6.562282973055704
8961,24.980005,19.793379,-6.911306392837411
151,38.696793,29.395014,-7.783074746688106
1899,95.578735,-32.631298,-7.264611666660343
10424,-21.818928,37.677246,-6.974282907324547
13389,3.4048796,-54.709496,-7.932128833697974
6785,18.549803,-94.45495,-7.247479569908235
2711,-14.844167,-87.06965,-6.84437689648125
4197,19.096989,-2.497517,-7.71890782239
5597,7.5211115,-70.9851,-6.850754342943217
1759,31.660622,-65.55982,-6.5565371738560625
2588,105.32787,16.174105,-6.61552841593865
8954,31.522533,-60.059452,-6.956644029946821
16422,8.8298645,72.03477,-6.921997434817591
7563,32.21578,72.54333,-6.815135548006932
2518,29.588388,2.7276492,-7.858653801634112
9316,37.749058,99.2899,-7.497638106129989
5621,48.297764,-62.173904,-7.2340018866059985
15206,-1.3480663,16.73119,-6.6594578359662595
6735,41.030235,-65.590065,-6.846015211247213
15412,39.562405,6.8824496,-6.685251793413968
103,10.225257,-10.780225,-7.373966664173344
8876,64.58904,27.454197,-7.293012773874672
8560,58.545784,-65.61926,-7.024759010268429
8048,2.5097928,32.971848,-6.858980949647045
7021,-29.969172,42.057903,-7.267068857502016
1916,11.63784,87.95323,-7.429800215339911
5574,23.0852,-64.57902,-7.5035168186042
2820,81.51323,14.413666,-6.799924989690891
6697,68.029884,16.390915,-7.369512697997419
3265,30.009422,-58.109314,-6.966596119420968
6663,72.43315,6.338086,-7.060953949657609
8426,34.815693,-64.457085,-6.863431871935347
5677,-9.193149,5.8532476,-6.511402050884195
3336,95.52636,-21.055252,-7.24737501698941
4774,26.910706,-5.575319,-7.036594294861045
8209,29.644411,-56.597588,-7.385755969214822
8691,67.43236,82.80999,-7.576381710324844
4775,8.17513,39.433567,-7.779023995045495
9070,89.576,21.921215,-6.953673763033715
6223,-21.573965,15.3745365,-6.576320880764049
9105,10.695724,-83.09361,-7.143401650967599
9881,7.5687027,83.92431,-7.595476480157368
559,13.799464,-35.879646,-6.922307524619892
18592,-19.82038,86.99376,-6.998962044101437
4740,40.26366,43.829887,-6.842915730313672
12874,64.75369,-18.836363,-6.765007084912623
12322,24.29683,-40.574825,-6.857339831668078
7462,-45.52927,36.171555,-6.624564208294547
15217,-21.996294,3.356032,-7.938072248372733
12755,64.398834,-38.19938,-7.352665847274468
4750,-0.8727511,80.24125,-7.7036680436161395
8473,23.328396,-64.98001,-7.12832136558159
1200,29.71429,-56.456337,-7.390084627670593
6761,50.179035,-27.070354,-6.8480233426541846
8359,71.32071,60.63942,-6.568461416255797
2899,-11.618162,13.543753,-7.1268704373551754
6855,79.41578,6.077358,-6.754930914839026
71,10.592386,-21.827328,-6.845192829674041
3330,38.267635,-69.24028,-6.992756882189516
2822,42.40186,-16.072704,-6.6738200011618565
1741,93.67548,-14.131955,-6.962848258412853
11992,37.5614,10.726198,-6.8593389192302325
2687,17.80445,38.43477,-6.757270091522875
9060,90.93067,-19.58801,-6.708666883587167
5427,43.356537,-65.271965,-7.247242284775577
7290,-18.16828,39.202034,-7.266939187628998
2860,74.155876,-5.229335,-7.695761055202594
