id,x,y,kde
11172,-157.96465,-85.38439,0.00035911
5462,-65.69506,40.17609,0.000680356
12956,-146.45003,-49.465424,0.000667385
3914,67.58734,59.285786,0.000375205
3254,-159.16519,68.78481,0.000383037
1691,111.09105,-149.09393,0.000381257
1653,-90.28715,86.896095,0.00037439
8437,-106.27256,39.934113,0.000504208
600,92.42376,-13.391745,0.000438287
6805,-58.656017,110.71415,0.000452958
1673,24.771915,132.59772,0.000415291
1784,18.831808,-11.337842,0.000442158
2041,76.16969,-38.941147,0.000514484
1290,-59.991974,30.40873,0.000575999
3352,-90.764015,14.431504,0.000388053
12179,27.289963,3.7618103,0.000446935
8196,-37.997456,99.0112,0.000422368
2907,-60.420406,-81.825226,0.000488733
4651,-99.78885,-80.94091,0.000390531
2603,-91.74564,89.864395,0.000615471
6509,96.71504,-154.1191,0.000412776
816,111.91013,-141.58122,0.000399367
5089,-64.49879,35.27724,0.000357721
11854,13.129964,2.4970326,0.000447795
8708,-139.6372,35.88677,0.000371759
6128,156.99312,-73.769806,0.000409349
12541,-86.42575,15.753572,0.000501908
8782,-94.647316,7.946106,0.000368592
5737,154.84528,23.702919,0.000433863
5607,-57.591705,39.196835,0.000446639
9000,-163.10384,33.01841,0.000364527
11422,81.755844,-11.7150755,0.000390233
8472,-52.82682,101.71014,0.000773811
5000,2.1336474,7.516634,0.000402928
3932,95.662766,-18.49414,0.000356621
1237,6.478284,-195.67007,0.000363303
4732,-41.357452,-93.853195,0.000376488
4713,-49.033405,-82.801765,0.000415567
4716,-46.85284,-92.785866,0.000403419
9277,1.3020543,-180.51564,0.000377428
2871,-67.237785,98.00497,0.000690498
3209,-43.210896,110.78979,0.000530533
690,25.071272,132.91893,0.000422924
1136,-45.484417,58.56021,0.000415568
7260,102.84194,41.724243,0.000472306
1241,-140.11165,5.7348666,0.000364827
1853,-111.78259,43.220802,0.000376504
2578,-146.77234,118.067795,0.000368033
8657,-105.7503,4.0401244,0.000396676
4134,-75.78864,-86.659164,0.000431114
3328,-47.444893,28.222723,0.000487472
6728,-44.06029,31.270588,0.000664763
852,111.687645,-155.49403,0.000375753
9010,-132.01515,45.546314,0.000468711
11466,75.34926,28.070993,0.000380883
6799,-137.7219,3.4999268,0.000383466
6066,45.515892,6.8667183,0.000603612
1680,-163.5539,-12.632688,0.00043261
5549,-59.262638,95.92895,0.000428061
1746,45.779846,9.209674,0.000647862
2818,-41.46398,53.306057,0.000684628
16779,-57.37809,-89.99542,0.000447324
8470,-130.92325,110.5129,0.000381487
4436,37.010544,9.761768,0.000470875
11855,43.0121,-71.703285,0.000471843
3758,-100.01412,-113.49386,0.00043559
8773,-133.76079,106.36301,0.000370219
2529,-49.284542,21.068123,0.000606216
8167,-171.93889,-52.137188,0.000371979
4648,-96.74131,-149.2996,0.000375699
5394,-58.699394,-10.410287,0.000384038
12178,-23.93284,-50.756996,0.000424072
5466,-84.97749,27.273989,0.001060174
8501,-125.26454,67.080185,0.000371221
13768,108.80742,-145.37582,0.000384717
5556,-93.729706,81.20674,0.000566029
4550,104.22407,44.63298,0.000678433
7843,136.22449,21.612535,0.00046854
13878,-154.32535,-57.424877,0.00061699
6325,71.78518,-14.301096,0.000855684
9116,-170.46877,-7.573557,0.000361017
568,36.746418,195.81091,0.000378962
11423,81.06293,-14.415477,0.00051058
7091,42.737896,4.3510046,0.000656605
8447,-111.0412,37.31305,0.000498497
2915,-51.189865,-95.063934,0.000407435
2110,-83.5291,25.022959,0.000494543
7984,-110.87722,-43.27075,0.000399856
5519,-60.74393,40.537556,0.000405094
5390,-64.39126,48.62029,0.000517278
101,61.451458,-40.620705,0.000445106
7132,106.40536,17.097754,0.000440729
12761,-75.87321,-9.149636,0.000417906
6505,-175.175,-49.0247,0.000361467
10490,114.62,-44.70021,0.000451786
7660,-61.268307,-85.144554,0.000367502
2521,-53.552383,-92.48142,0.000499391
237,91.97881,-2.561287,0.000733553
6830,-58.47347,57.5988,0.000975225
7194,55.40188,-88.77019,0.000356233
5705,77.71298,-47.119953,0.000681819
11127,-146.675,35.21099,0.000390931
7066,99.83471,-16.86309,0.000406069
5518,-190.16109,66.34841,0.000374246
13127,-42.62042,61.058212,0.0006642
3831,133.33217,-35.8494,0.000417441
13591,-149.05704,-64.77491,0.00046056
10084,-113.04637,-115.900116,0.000382604
12181,32.141872,-30.712002,0.000582684
6327,114.66023,-152.68658,0.000451406
2379,127.885735,13.767387,0.00046367
3261,-155.36157,75.15105,0.000392469
8709,-10.174494,-29.513897,0.001042338
13790,33.030598,-16.940838,0.000462735
8406,-46.52022,17.338787,0.000427807
2647,-62.280083,89.85173,0.00070449
13792,-19.625513,6.3420134,0.000555466
12050,37.196205,9.567794,0.000454779
6429,-135.46577,-51.42514,0.000364373
7586,-114.85015,-119.596886,0.000378838
10514,-141.3935,-67.01064,0.000370804
4670,-13.62495,-191.47876,0.00038774
8372,-61.105686,19.52786,0.000511424
4768,-92.078026,-147.22087,0.000370186
6140,-143.47101,-54.240402,0.000647564
6983,117.64174,-43.616093,0.000397545
3462,-40.17211,-123.37515,0.000365416
226,81.23877,-7.974413,0.001113976
11341,-90.50733,59.567783,0.000361965
14743,-14.851377,-16.230104,0.000880154
6774,-62.458103,61.02723,0.000449907
6082,23.900242,-7.976225,0.000450798
8553,-48.626133,36.66419,0.000495366
680,-61.585915,92.545456,0.000356208
15870,-10.69164,-98.082466,0.000474233
12432,-94.04191,20.00316,0.000379489
6846,-156.13737,61.544754,0.000380634
5486,-161.45961,-11.483318,0.00036355
7993,-131.17941,-53.79216,0.000398267
3246,-100.305824,84.18158,0.000582361
8761,-93.92945,12.830073,0.000661263
5388,-64.41239,66.472145,0.00066314
6705,-39.803585,80.21088,0.00091533
10886,143.70589,-57.182423,0.000459647
9658,-90.16754,-68.282005,0.000522921
5606,-142.81737,31.233984,0.000388034
11867,-20.451088,-41.133232,0.000368422
5050,142.71205,-63.513878,0.000505856
8866,-165.36555,48.475254,0.000365205
7518,-40.920574,-92.368034,0.000365084
2874,-162.54977,68.12391,0.000478999
790,-100.19442,87.76543,0.000390158
9768,2.7827387,-202.55626,0.000361442
668,44.447117,160.18634,0.000387976
4645,-72.168045,-120.02028,0.00043979
12491,-159.43279,-6.525982,0.000387902
6995,130.71504,-61.653305,0.000398769
3304,-74.52764,64.175934,0.000504391
4355,118.14573,-42.81232,0.000360997
9929,-81.78474,-86.458374,0.000377471
6922,70.99007,-24.46129,0.000404855
4808,-77.48136,-87.785805,0.000389965
4183,-37.02483,-59.40523,0.000771636
8228,-34.427975,146.20717,0.000445746
9156,-3.3336735,-7.142574,0.000362986
4788,-101.54089,-92.266075,0.000440211
12076,39.395664,1.5548458,0.000564625
2500,-61.019115,-82.94451,0.000388242
10627,39.288506,1.5539896,0.000564673
786,-118.21489,64.111465,0.000682301
13353,-167.79558,-59.103886,0.00040034
7908,-145.44556,-67.66255,0.000378912
1257,-92.66285,76.83197,0.000555602
6847,-46.984737,32.00693,0.000750354
10578,146.29308,-42.425495,0.000403205
5602,-62.659286,-11.124375,0.000382326
3220,-99.01583,86.164734,0.000395309
4761,-99.00936,-102.12389,0.000359697
3789,76.92668,27.104752,0.000565955
6716,-46.457436,28.323523,0.00036395
5097,76.01057,-5.5050836,0.000896378
8717,-164.45311,51.66149,0.000377376
6104,58.803314,78.93882,0.00053169
12457,-94.50956,15.355953,0.000496833
3243,-109.046585,1.4999654,0.000436238
3404,63.704414,59.21141,0.000416995
5483,-134.00395,38.919865,0.000393379
3344,-66.75076,47.16728,0.000466359
4628,-97.59367,-111.69225,0.000597085
8764,-181.183,62.035282,0.000388777
4799,-79.42306,-90.66294,0.000864253
2514,-55.011734,-80.010155,0.000419026
9584,-77.35618,-112.8646,0.000439927
5492,-73.7065,78.41147,0.000417125
11331,-163.83011,44.257973,0.00055984
8968,-72.30793,-1.1118817,0.000418758
14506,157.30347,28.054049,0.000538573
683,91.05782,-19.663399,0.000699911
11317,105.899376,-0.14048076,0.000433377
12306,-37.739513,83.193924,0.000505683
3754,146.84058,-66.4487,0.000422363
8513,-148.85341,64.0729,0.000447541
3701,58.748688,-34.97732,0.000568687
12909,-55.137245,-0.2134538,0.000500043
8551,-168.04593,-10.429713,0.000399191
5515,-100.8735,92.02328,0.000405201
9848,-5.0007396,-176.04861,0.000400183
13835,-146.44803,-56.93679,0.000473155
6226,73.49407,15.225399,0.000441874
9193,-42.09812,61.67517,0.000367666
7623,1.1924633,-198.34256,0.00038738
8355,-78.812935,54.16462,0.000459979
7657,-108.47625,-144.59576,0.000517057
549,95.4395,-149.05904,0.000414444
7004,-131.97661,-51.17609,0.000362643
9132,-39.316467,93.87173,0.00042049
11388,41.406704,5.974518,0.000356687
2767,91.937386,-148.54262,0.000532167
5571,-78.528046,22.712843,0.000404622
12180,132.31525,-47.472424,0.000582561
8327,-82.43935,44.86454,0.000367435
8070,88.71977,19.04273,0.000356085
4657,-101.67757,-114.54788,0.000396743
6747,-186.50755,62.734833,0.00040725
4763,-93.98183,-145.35373,0.00038101
4862,-77.627,-109.87806,0.000376249
8582,-50.13532,61.14473,0.000467893
11908,-136.29932,-7.2385654,0.000539234
8153,96.8524,-138.86607,0.000674159
2116,-83.80844,81.145004,0.000538439
14172,-109.78122,-123.61066,0.000494426
8002,-4.050897,-8.944879,0.000362573
6181,103.143745,60.21219,0.00061208
3267,-155.50424,112.39396,0.000403291
14636,42.971943,-26.422726,0.000481935
8011,184.0747,3.9606142,0.000695551
8068,-84.39887,24.94958,0.000362747
1280,40.25533,6.9863234,0.000434713
200,35.571415,142.57535,0.000406081
12530,-160.66855,76.172966,0.000407343
13228,-153.84659,67.06481,0.000405536
278,-162.78476,-92.606285,0.000386084
14742,15.13266,3.1424487,0.000764919
3301,-94.07832,79.26994,0.000449474
4786,-114.12257,-134.13129,0.000410394
8881,-36.505978,92.94179,0.000703567
8788,-162.43414,70.339714,0.000399165
8335,-144.56213,3.6232848,0.000742281
8428,-160.14412,38.68748,0.00036689
6198,112.345245,-21.375185,0.000516322
5539,-51.203945,92.10546,0.000356112
3742,47.831867,-6.6434016,0.000493338
1800,-96.087074,65.9559,0.000611896
7610,-102.17939,-112.7301,0.000380332
7960,16.9902,-10.874956,0.000370458
8319,-53.57453,74.78546,0.000623627
5496,-91.25835,31.014742,0.000663827
4689,-52.870316,-95.70693,0.000389038
6726,-101.64858,63.77029,0.000413013
8650,-62.807674,74.063934,0.000729445
12006,-22.843239,-46.53867,0.000356083
6971,43.649887,1.7944928,0.000653801
5595,-107.40502,37.83061,0.000475992
9457,-15.75612,-188.90372,0.000428858
8743,-55.036743,38.456448,0.000556506
6350,33.402958,23.967846,0.000494314
15058,83.31405,-55.38534,0.00042231
8966,-107.85592,-31.386515,0.000363509
8795,-161.16661,50.62982,0.000376178
13129,-62.698704,95.29347,0.000369905
2901,95.24566,-47.89404,0.000597229
11139,-98.62145,-26.073448,0.000645906
4631,-80.48158,-116.20741,0.00044505
9680,-40.62244,-125.9493,0.000435439
8469,-51.439068,97.240555,0.000356421
2513,-59.646767,-86.0196,0.000652533
1842,44.04534,157.57518,0.000356125
14751,19.65482,-8.477729,0.000469628
4515,-76.18763,-123.271545,0.000360165
8379,-57.269444,82.598976,0.000356898
13791,33.272343,-14.524145,0.000632653
1955,-132.48051,43.064735,0.000446296
9270,3.4299793,-198.1498,0.000400904
9826,-82.1432,-113.65149,0.00043981
6813,-99.84233,12.715841,0.000400973
3316,-156.57828,120.26204,0.000390495
6471,-134.56682,-48.479023,0.000376621
9729,-83.81217,-111.313774,0.000494867
8736,-61.870644,-14.686464,0.000560292
11856,118.95185,10.048067,0.00065324
14673,-5.2245593,-12.389747,0.000666589
6067,-51.767654,33.742275,0.00057457
12301,-131.71202,32.130337,0.000440967
5391,-141.63185,48.31634,0.000742021
14614,110.19312,-133.04103,0.000620593
5674,51.75122,68.83228,0.000531897
8308,-120.2504,73.77838,0.000377096
8434,-96.28552,80.31715,0.000577621
6555,4.2043633,-5.140843,0.000687884
8815,-56.598946,2.0223002,0.00037474
8785,-49.66224,65.27112,0.000699043
513,88.33251,-22.467392,0.000428221
1889,-35.207527,153.29227,0.000356113
2611,-62.968826,60.532024,0.000416923
3066,3.997735,-6.728239,0.000709026
11486,-34.35037,-120.33911,0.000425066
14745,-3.5711238,20.572163,0.0006403
13285,-62.326813,56.44257,0.000437644
32,84.16494,-19.704578,0.000362654
6731,-139.68398,109.347755,0.000519935
6123,-40.811554,-126.18252,0.000435438
12369,-167.23552,60.488243,0.000455494
6886,-157.53899,73.18098,0.000472724
8015,43.099438,56.890266,0.000854375
17379,-166.36368,-51.180252,0.000364753
5604,-55.775208,60.918324,0.000360316
12077,70.1199,65.83354,0.000641673
5769,103.60318,-153.4929,0.000513987
14455,-18.007402,-13.950668,0.000356083
3608,0.16437161,-200.42694,0.000365761
7543,-112.96249,-145.59114,0.000445356
6197,120.477875,-36.549232,0.000840541
9109,-51.97928,67.07441,0.000596959
2683,-161.52505,114.26693,0.000464422
4618,-98.74194,-79.9479,0.00038515
12313,-45.906883,92.84964,0.000399727
12427,-160.79704,116.6564,0.000358989
12359,-93.30072,7.421177,0.000624057
3662,-87.4398,-111.40067,0.000395638
13001,-64.421295,83.380905,0.000481646
4621,-100.81495,-78.48772,0.000496607
6221,17.48266,-92.723724,0.000592657
6727,-35.498817,156.1179,0.000711615
6866,-131.22044,3.8350594,0.000405532
12394,-48.068165,54.754635,0.000888144
18994,1.4203968,-57.64446,0.000678736
6372,53.520443,-89.59776,0.000643768
2568,41.918587,-55.906345,0.000675285
9177,-89.51208,45.47034,0.000519954
5578,-101.44881,61.954437,0.000432078
6432,-12.832011,-103.58751,0.000356132
6261,97.97762,-13.740395,0.000640602
4682,-48.875942,-98.311554,0.000739155
12670,-21.781176,150.4676,0.000453859
6582,61.056408,59.520203,0.000640237
2134,-93.44699,8.555053,0.000452592
8079,170.91241,1.9076906,0.000709194
9942,-120.53939,-128.3592,0.000396659
4005,-121.43532,-13.007823,0.000380377
3850,102.970795,-3.0178752,0.000878649
7679,-50.19722,-91.55464,0.000565929
5403,-109.135796,35.04728,0.000411842
1887,-122.405716,66.12016,0.000470632
8251,-52.497845,59.061935,0.000813164
6245,24.970985,-7.0164027,0.000356423
5683,-19.54367,2.7233818,0.00053897
3493,100.63886,-152.63147,0.000356088
7332,84.93985,30.53358,0.000527398
5779,67.36391,-69.07492,0.000358425
12182,38.240128,-11.492912,0.000616281
3339,-164.04971,-8.224284,0.000521737
13237,-51.97004,75.27353,0.000653343
3739,36.97141,153.05835,0.000738624
6793,-104.898094,88.8827,0.000635906
8961,-107.03298,-31.35704,0.000423425
151,-98.467545,-113.81745,0.000357888
1899,-30.564436,158.03,0.000445496
10424,67.32584,-93.24993,0.000773273
13389,2.9599736,-170.67642,0.000357542
6785,-77.51309,77.10469,0.000654231
2711,111.829445,-34.12417,0.000854005
4197,-49.19508,-81.02929,0.000373571
5597,-42.1612,53.123085,0.000599177
1759,-101.845085,95.426025,0.000433499
2588,-187.59755,65.066505,0.000374448
8954,-49.91898,59.818096,0.000377794
16422,-169.38345,-62.222843,0.000419434
7563,0.13552484,-201.33188,0.000384596
2518,-46.252758,-87.974464,0.000358468
9316,-2.1164048,-199.55914,0.000412023
5621,-55.032913,91.180855,0.000375161
15206,84.69568,-47.840897,0.001013084
6735,-57.763145,76.571556,0.000926835
15412,-110.2607,-27.811235,0.000658115
103,90.926414,-20.952635,0.000446018
8876,-161.35295,38.178577,0.000384529
8560,-54.888817,83.03225,0.000646046
8048,-114.99173,-35.76022,0.000478096
7021,52.317085,-87.54102,0.001000661
1916,-168.23485,-48.61671,0.000390356
5574,-98.06976,82.1075,0.000371148
2820,-125.79355,109.24533,0.000458732
6697,-161.31319,61.631638,0.000477275
3265,-51.39409,59.725025,0.000402818
6663,-138.0787,33.358902,0.000387972
8426,-58.550167,62.738777,0.000597625
5677,46.346355,-59.755672,0.000590641
3336,-102.02194,87.126045,0.000527045
4774,-97.18015,-81.35263,0.000356172
8209,-57.429832,58.018974,0.000418045
8691,-134.45656,125.03363,0.000581788
4775,-89.40289,-67.80297,0.000496849
9070,-162.93535,49.088287,0.000430832
6223,75.62429,-49.86705,0.000714127
9105,-47.169327,35.637943,0.00074106
9881,-102.5047,-81.416695,0.000395722
559,-91.86227,40.22639,0.000356808
18592,-159.22643,-92.82103,0.00037538
4740,-92.08862,-144.07275,0.000511845
12874,-62.252716,-3.3915443,0.000477179
12322,-69.76325,59.460598,0.000691353
7462,95.09318,86.439285,0.000678153
15217,-11.693089,-97.88161,0.00036026
12755,-77.95527,46.29543,0.000667712
4750,-97.78833,-77.88854,0.000361406
8473,-97.59131,81.02757,0.000408488
1200,-57.125385,58.219025,0.000414428
6761,-27.764225,140.59288,0.000443698
8359,-139.08897,112.69332,0.000446029
2899,69.92746,-53.698483,0.000562171
6855,-98.44184,64.714874,0.000962033
71,139.1569,61.31345,0.000654148
3330,-109.49508,34.796696,0.000400389
2822,-122.838486,3.9247992,0.000691053
1741,-97.07962,92.158356,0.000395092
11992,-100.410095,-29.784046,0.000663979
2687,-73.66918,-126.62969,0.000616457
9060,-98.23914,88.73591,0.000437235
5427,-59.981064,78.224594,0.000693142
7290,106.93415,20.956024,0.000527485
2860,-108.210464,0.29614455,0.000466356
13367,125.93842,59.46029,0.00068444
11588,80.386635,-54.902557,0.000627447
18993,-9.829456,-90.788536,0.000674442
38,64.29607,-23.031372,0.000423435
17159,69.41961,-34.330708,0.000365235
9740,-96.97546,-108.67724,0.000478353
6659,-40.182877,79.097015,0.000379945
8477,-53.984516,83.80102,0.000373358
7138,-110.59256,-29.459532,0.000600192
12222,-2.3250623,-10.487041,0.000365079
6779,-52.14791,27.790272,0.000361867
9837,-101.68719,-126.350105,0.000512458
8851,-54.01895,34.839718,0.000365666
4231,62.96573,-12.100309,0.000781885
11485,130.39157,-46.868042,0.00056275
8397,-63.430218,100.36044,0.000391532
6790,-131.27261,35.44774,0.000564721
5611,-59.44991,30.972692,0.000368392
14390,74.407196,-85.28542,0.000420108
8653,-77.64148,54.79225,0.000562946
4557,65.4223,-25.04384,0.000607426
195,84.49446,-14.176771,0.001271338
14311,94.128204,3.7102997,0.000930812
2381,93.077415,-19.868515,0.000618185
7514,-48.977135,-92.734604,0.000360688
14744,36.792072,-10.68671,0.000643275
10827,69.094574,-56.070843,0.000411552
3329,-138.83202,2.1206646,0.000434145
11955,125.16949,60.109863,0.00048094
4776,-99.672935,-77.05496,0.00037442
8272,-55.583096,62.064796,0.000358554
3228,-55.452446,-6.137472,0.000790821
6771,-23.93485,157.09909,0.000366653
9941,-95.130135,-149.38834,0.000375157
12390,-60.93487,44.010048,0.000696142
8840,-46.635506,59.578667,0.000567398
10796,124.54362,59.845524,0.000523351
7222,107.06698,2.812185,0.000573413
378,89.86073,-21.936865,0.000357236
19158,148.912,-30.471117,0.000815701
2848,-160.96133,115.4024,0.000553919
4374,42.36072,-56.188698,0.000633117
1309,-25.987993,165.88034,0.000785336
109,-58.69305,-96.231636,0.000356083
6127,-110.928276,-28.811,0.00045454
9154,-161.42426,52.64048,0.000408005
7545,-120.25574,-123.900635,0.000617725
14103,-50.773796,-45.771904,0.000425803
14985,22.002975,-9.42532,0.000629914
9013,-50.533104,59.068344,0.000578445
14551,-143.66425,-70.0597,0.000474414
13488,97.64873,-39.254776,0.000624733
14995,93.791115,-60.571507,0.000734521
5778,113.15147,57.365486,0.000499532
7397,80.789986,-5.77251,0.000638501
6163,-91.8342,-69.63051,0.000361647
9800,-76.44601,-108.073235,0.000361693
13269,-55.409046,92.67477,0.000533891
5424,-105.87289,44.817856,0.000708741
766,-98.40914,12.842974,0.000455773
15676,101.59343,-132.54408,0.000835032
13445,-72.3772,18.002066,0.000620619
6371,-134.82574,-46.871826,0.000550147
15735,-138.4336,24.584045,0.000632703
9304,-72.51412,-122.1091,0.000365917
81,119.31018,-24.713446,0.000782754
15477,-65.570946,103.18558,0.000687302
16787,102.000916,40.8628,0.000373488
57,138.1623,-68.67147,0.000652876
10487,41.085915,-55.482563,0.000392663
6721,-88.82306,68.811035,0.000454165
9269,-73.948166,-112.7797,0.000664132
4703,-41.629528,-88.59925,0.000644948
3714,136.6682,95.324394,0.000893135
2510,-45.29908,-89.08457,0.000358805
4765,-97.81514,-76.69633,0.000514976
15180,-168.64105,-55.94505,0.000403414
6200,90.860374,-21.222961,0.000445705
3857,102.107124,47.49907,0.000578101
1849,-64.691315,38.683186,0.000404567
12188,103.01421,-147.53754,0.000502995
5423,-101.0571,45.103127,0.000488294
2527,-50.977966,-99.24508,0.000549987
5401,-44.617847,85.12345,0.000359869
6201,-2.8428948,-88.25937,0.000359437
5637,45.4722,6.8085732,0.000603611
7820,104.01988,43.46387,0.000375443
